Time,Duration
2016-06-06 15:19:00.726,35.0
2016-06-06 15:04:31.223,34.97
2016-06-06 15:05:00.513,34.92
2016-06-06 15:37:00.536,34.89
2016-06-06 15:18:00.700,34.89
2016-06-06 15:15:00.035,34.86
2016-06-06 15:13:00.680,34.83
2016-06-06 15:32:47.762,34.82
2016-06-06 15:05:00.737,34.77
2016-06-06 15:06:13.780,34.76
2016-06-06 15:15:00.191,34.74
2016-06-06 15:05:00.697,34.74
2016-06-06 15:22:01.964,34.68
2016-06-06 15:38:00.041,34.64
2016-06-06 15:09:00.463,34.63
2016-06-06 15:26:00.017,34.57
2016-06-06 15:37:00.728,34.57
2016-06-06 15:18:11.126,34.54
2016-06-06 15:27:31.966,34.51
2016-06-06 15:19:00.448,34.48
2016-06-06 15:09:00.192,34.38
2016-06-06 15:06:16.039,34.34
2016-06-06 15:27:26.837,34.32
2016-06-06 15:16:00.031,34.31
2016-06-06 15:35:00.014,34.29
2016-06-06 15:31:00.615,34.28
2016-06-06 15:30:11.425,34.27
2016-06-06 15:28:00.519,34.25
2016-06-06 15:18:00.161,34.25
2016-06-06 15:27:25.180,34.2
2016-06-06 15:18:11.178,34.17
2016-06-06 15:12:00.495,34.14
2016-06-06 15:39:00.432,34.1
2016-06-06 15:06:15.742,34.1
2016-06-06 15:40:00.450,34.06
2016-06-06 15:18:10.455,34.05
2016-06-06 15:06:07.085,34.05
2016-06-06 15:04:00.976,34.03
2016-06-06 15:24:44.497,34.0
2016-06-06 15:13:00.492,33.99
2016-06-06 15:32:00.663,33.98
2016-06-06 15:32:47.020,33.95
2016-06-06 15:07:00.760,33.94
2016-06-06 15:02:05.772,33.9
2016-06-06 15:36:00.722,33.84
2016-06-06 15:14:00.507,33.83
2016-06-06 15:12:00.669,33.82
2016-06-06 15:14:13.426,33.81
2016-06-06 15:26:00.700,33.73
2016-06-06 15:32:00.443,33.73
2016-06-06 15:21:00.522,33.66
2016-06-06 15:39:00.029,33.63
2016-06-06 15:14:00.731,33.58
2016-06-06 15:25:00.154,33.58
2016-06-06 15:35:00.610,33.51
2016-06-06 15:36:00.019,33.5
2016-06-06 15:32:00.493,33.47
2016-06-06 15:22:01.761,33.44
2016-06-06 15:08:00.508,33.4
2016-06-06 15:14:00.033,33.39
2016-06-06 15:14:03.207,33.3
2016-06-06 15:37:00.035,33.29
2016-06-06 15:33:00.425,33.28
2016-06-06 15:43:08.702,33.21
2016-06-06 15:21:00.468,33.19
2016-06-06 15:21:00.699,33.11
2016-06-06 15:05:00.462,33.02
2016-06-06 15:39:00.678,33.02
2016-06-06 15:28:00.027,32.97
2016-06-06 15:20:00.032,32.97
2016-06-06 15:18:10.691,32.95
2016-06-06 15:30:11.097,32.94
2016-06-06 15:01:00.468,32.93
2016-06-06 15:05:00.038,32.86
2016-06-06 15:35:00.650,32.79
2016-06-06 15:22:01.926,32.78
2016-06-06 15:35:24.518,32.77
2016-06-06 15:32:00.030,32.73
2016-06-06 15:22:05.202,32.71
2016-06-06 15:19:00.498,32.7
2016-06-06 15:04:30.788,32.65
2016-06-06 15:06:00.430,32.64
2016-06-06 15:31:00.836,32.62
2016-06-06 15:08:00.037,32.57
2016-06-06 15:08:00.739,32.53
2016-06-06 15:14:14.055,32.46
2016-06-06 15:24:00.664,32.41
2016-06-06 15:34:00.711,32.32
2016-06-06 15:01:01.289,32.28
2016-06-06 15:06:07.797,32.26
2016-06-06 15:35:00.450,32.22
2016-06-06 15:02:06.057,32.2
2016-06-06 15:27:00.493,32.2
2016-06-06 15:06:13.824,32.15
2016-06-06 15:01:01.358,32.13
2016-06-06 15:39:00.169,32.12
2016-06-06 15:06:00.035,32.11
2016-06-06 15:22:05.288,32.09
2016-06-06 15:06:07.477,32.05
2016-06-06 15:22:00.822,32.01
2016-06-06 15:38:00.522,32.01
2016-06-06 15:10:00.502,31.98
2016-06-06 15:24:00.704,31.97
2016-06-06 15:22:05.239,31.91
2016-06-06 15:08:43.308,31.87
2016-06-06 15:43:09.763,31.76
2016-06-06 15:20:00.689,31.69
2016-06-06 15:07:00.179,31.68
2016-06-06 15:04:30.937,31.64
2016-06-06 15:32:00.703,31.63
2016-06-06 15:18:00.018,31.58
2016-06-06 15:43:09.626,31.58
2016-06-06 15:13:00.720,31.58
2016-06-06 15:03:00.894,31.55
2016-06-06 15:06:07.226,31.5
2016-06-06 15:11:00.488,31.45
2016-06-06 15:27:26.989,31.42
2016-06-06 15:15:00.806,31.42
2016-06-06 15:26:00.418,31.34
2016-06-06 15:38:00.693,31.32
2016-06-06 15:44:00.183,31.2
2016-06-06 15:33:00.639,31.19
2016-06-06 15:40:00.687,31.08
2016-06-06 15:13:00.031,31.07
2016-06-06 15:23:00.432,31.06
2016-06-06 15:08:00.174,31.01
2016-06-06 15:06:13.530,31.0
2016-06-06 15:24:00.434,31.0
2016-06-06 15:11:00.021,30.97
2016-06-06 15:38:05.262,30.93
2016-06-06 15:27:27.784,30.9
2016-06-06 15:09:00.156,30.88
2016-06-06 15:31:00.875,30.87
2016-06-06 15:27:31.932,30.86
2016-06-06 15:18:11.365,30.86
2016-06-06 15:19:22.021,30.86
2016-06-06 15:20:00.178,30.83
2016-06-06 15:30:11.054,30.82
2016-06-06 15:21:00.030,30.81
2016-06-06 15:21:00.432,30.79
2016-06-06 15:30:12.149,30.76
2016-06-06 15:43:08.995,30.75
2016-06-06 15:29:00.820,30.71
2016-06-06 15:17:00.028,30.67
2016-06-06 15:18:10.120,30.63
2016-06-06 15:18:10.864,30.57
2016-06-06 15:23:00.583,30.57
2016-06-06 15:02:05.642,30.54
2016-06-06 15:06:15.705,30.48
2016-06-06 15:04:31.187,30.41
2016-06-06 15:18:00.417,30.3
2016-06-06 15:31:00.207,30.28
2016-06-06 15:24:00.017,30.25
2016-06-06 15:25:00.022,30.25
2016-06-06 15:10:00.658,30.25
2016-06-06 15:23:00.139,30.24
2016-06-06 15:02:05.564,30.22
2016-06-06 15:14:02.738,30.08
2016-06-06 15:34:00.017,30.07
2016-06-06 15:30:00.389,30.06
2016-06-06 15:35:00.406,30.02
2016-06-06 15:13:00.445,30.02
2016-06-06 15:43:10.038,30.0
2016-06-06 15:30:07.117,29.98
2016-06-06 15:44:00.462,29.92
2016-06-06 15:27:27.641,29.9
2016-06-06 15:10:00.695,29.84
2016-06-06 15:27:28.453,29.78
2016-06-06 15:30:07.550,29.67
2016-06-06 15:30:11.680,29.66
2016-06-06 15:10:00.032,29.58
2016-06-06 15:38:05.506,29.55
2016-06-06 15:21:00.172,29.53
2016-06-06 15:05:00.175,29.52
2016-06-06 15:08:43.582,29.47
2016-06-06 15:32:47.172,29.46
2016-06-06 15:29:01.385,29.44
2016-06-06 15:03:00.070,29.43
2016-06-06 15:27:31.532,29.39
2016-06-06 15:35:24.653,29.38
2016-06-06 15:24:44.535,29.3
2016-06-06 15:15:00.446,29.27
2016-06-06 15:19:22.146,29.25
2016-06-06 15:38:00.729,29.18
2016-06-06 15:22:01.426,29.17
2016-06-06 15:14:02.869,29.13
2016-06-06 15:14:13.843,29.1
2016-06-06 15:00:00.366,29.09
2016-06-06 15:22:01.674,28.99
2016-06-06 15:33:00.676,28.98
2016-06-06 15:09:00.418,28.93
2016-06-06 15:24:00.146,28.93
2016-06-06 15:20:00.727,28.91
2016-06-06 15:08:43.170,28.9
2016-06-06 15:27:27.702,28.88
2016-06-06 15:38:00.475,28.84
2016-06-06 15:01:00.963,28.83
2016-06-06 15:26:00.165,28.79
2016-06-06 15:12:00.449,28.78
2016-06-06 15:14:13.557,28.74
2016-06-06 15:06:00.173,28.72
2016-06-06 15:06:13.084,28.71
2016-06-06 15:27:00.699,28.67
2016-06-06 15:28:00.470,28.66
2016-06-06 15:11:00.685,28.63
2016-06-06 15:23:00.387,28.59
2016-06-06 15:30:10.461,28.53
2016-06-06 15:11:00.444,28.51
2016-06-06 15:10:00.454,28.44
2016-06-06 15:06:15.307,28.34
2016-06-06 15:27:28.034,28.34
2016-06-06 15:30:11.495,28.28
2016-06-06 15:08:00.419,28.25
2016-06-06 15:29:00.150,28.21
2016-06-06 15:30:09.560,28.2
2016-06-06 15:19:00.166,28.19
2016-06-06 15:33:00.149,28.15
2016-06-06 15:29:00.907,28.11
2016-06-06 15:13:00.169,28.06
2016-06-06 15:01:00.019,28.03
2016-06-06 15:03:00.376,27.98
2016-06-06 15:22:00.123,27.89
2016-06-06 15:27:27.250,27.81
2016-06-06 15:23:00.619,27.81
2016-06-06 15:13:00.414,27.78
2016-06-06 15:01:00.909,27.78
2016-06-06 15:31:00.580,27.74
2016-06-06 15:03:00.812,27.7
2016-06-06 15:06:13.220,27.69
2016-06-06 15:38:05.126,27.65
2016-06-06 15:19:00.414,27.54
2016-06-06 15:16:00.105,27.51
2016-06-06 15:24:48.097,27.45
2016-06-06 15:18:11.093,27.4
2016-06-06 15:00:00.035,27.29
2016-06-06 15:35:24.907,27.24
2016-06-06 15:24:48.234,27.23
2016-06-06 15:36:00.396,27.18
2016-06-06 15:37:00.443,27.15
2016-06-06 15:24:44.251,27.14
2016-06-06 15:06:15.437,27.12
2016-06-06 15:17:00.404,27.09
2016-06-06 15:33:00.023,27.06
2016-06-06 15:04:00.143,27.05
2016-06-06 15:27:00.026,27.04
2016-06-06 15:29:00.552,27.03
2016-06-06 15:11:00.193,27.01
2016-06-06 15:40:00.020,26.88
2016-06-06 15:10:00.157,26.86
2016-06-06 15:37:00.179,26.8
2016-06-06 15:27:00.400,26.75
2016-06-06 15:20:00.424,26.74
2016-06-06 15:02:05.221,26.74
2016-06-06 15:28:00.164,26.69
2016-06-06 15:38:00.110,26.62
2016-06-06 15:12:00.099,26.59
2016-06-06 15:00:00.154,26.56
2016-06-06 15:02:05.033,26.56
2016-06-06 15:21:00.119,26.54
2016-06-06 15:23:00.016,26.5
2016-06-06 15:27:24.740,26.45
2016-06-06 15:27:25.087,26.39
2016-06-06 15:40:00.417,26.39
2016-06-06 15:07:00.454,26.37
2016-06-06 15:22:04.953,26.31
2016-06-06 15:32:00.177,26.22
2016-06-06 15:36:00.154,26.14
2016-06-06 15:12:00.417,26.1
2016-06-06 15:17:00.168,26.08
2016-06-06 15:14:03.123,25.98
2016-06-06 15:25:00.415,25.88
2016-06-06 15:18:10.372,25.83
2016-06-06 15:24:44.129,25.8
2016-06-06 15:27:00.150,25.74
2016-06-06 15:27:24.860,25.73
2016-06-06 15:38:00.444,25.7
2016-06-06 15:09:00.387,25.65
2016-06-06 15:19:22.401,25.64
2016-06-06 15:40:00.144,25.59
2016-06-06 15:04:30.853,25.39
2016-06-06 15:35:00.154,25.34
2016-06-06 15:06:13.147,25.3
2016-06-06 15:22:04.835,25.24
2016-06-06 15:04:00.910,25.16
2016-06-06 15:12:00.181,25.13
2016-06-06 15:20:00.101,25.02
2016-06-06 15:34:00.466,24.94
2016-06-06 15:27:31.663,24.88
2016-06-06 15:14:00.168,24.8
2016-06-06 15:10:00.425,24.75
2016-06-06 15:08:43.550,24.73
2016-06-06 15:34:00.104,24.71
2016-06-06 15:24:00.403,24.63
2016-06-06 15:14:00.093,24.56
2016-06-06 15:22:01.109,24.33
2016-06-06 15:16:00.179,24.28
2016-06-06 15:13:00.092,24.21
2016-06-06 15:08:43.229,24.17
2016-06-06 15:32:00.414,24.17
2016-06-06 15:18:00.082,24.15
2016-06-06 15:08:00.102,24.02
2016-06-06 15:43:08.617,24.0
2016-06-06 15:24:48.480,23.96
2016-06-06 15:03:00.222,23.94
2016-06-06 15:32:47.430,23.9
2016-06-06 15:05:00.433,23.82
2016-06-06 15:17:00.093,23.74
2016-06-06 15:14:00.420,23.45
2016-06-06 15:23:00.358,23.44
2016-06-06 15:35:00.377,23.43
2016-06-06 15:15:00.114,23.34
2016-06-06 15:16:00.389,23.33
2016-06-06 15:28:00.440,23.29
2016-06-06 15:33:00.397,23.27
2016-06-06 15:27:31.589,23.24
2016-06-06 15:04:00.208,23.2
2016-06-06 15:14:13.815,23.15
2016-06-06 15:29:00.331,23.11
2016-06-06 15:05:00.100,23.07
2016-06-06 15:03:00.320,23.07
2016-06-06 15:06:07.150,23.03
2016-06-06 15:31:00.273,22.95
2016-06-06 15:27:26.930,22.94
2016-06-06 15:30:11.594,22.9
2016-06-06 15:11:00.413,22.89
2016-06-06 15:43:08.647,22.88
2016-06-06 15:28:00.093,22.83
2016-06-06 15:30:07.038,22.59
2016-06-06 15:39:00.405,22.55
2016-06-06 15:43:09.686,22.54
2016-06-06 15:44:00.093,22.46
2016-06-06 15:32:47.090,22.44
2016-06-06 15:32:00.097,22.18
2016-06-06 15:25:00.106,22.04
2016-06-06 15:19:00.113,21.96
2016-06-06 15:43:09.714,21.96
2016-06-06 15:19:22.076,21.92
2016-06-06 15:04:00.273,21.91
2016-06-06 15:14:02.794,21.76
2016-06-06 15:19:00.087,21.57
2016-06-06 15:32:47.118,21.46
2016-06-06 15:11:00.085,21.43
2016-06-06 15:44:00.124,21.32
2016-06-06 15:26:00.086,21.26
2016-06-06 15:38:05.187,21.25
2016-06-06 15:35:00.082,21.18
2016-06-06 15:04:30.884,20.99
2016-06-06 15:09:00.083,20.97
2016-06-06 15:30:10.133,20.96
2016-06-06 15:36:00.083,20.7
2016-06-06 15:27:31.617,20.69
2016-06-06 15:24:48.196,20.58
2016-06-06 15:06:00.123,20.52
2016-06-06 15:37:00.108,20.46
2016-06-06 15:18:00.111,20.44
2016-06-06 15:39:00.090,20.36
2016-06-06 15:24:00.077,20.34
2016-06-06 15:38:00.137,20.28
2016-06-06 15:07:00.106,20.27
2016-06-06 15:26:00.113,20.16
2016-06-06 15:30:10.710,20.16
2016-06-06 15:27:00.083,20.06
2016-06-06 15:30:07.068,20.05
2016-06-06 15:30:10.024,20.03
2016-06-06 15:20:00.132,20.02
2016-06-06 15:23:00.093,19.92
2016-06-06 15:38:05.214,19.79
2016-06-06 15:06:15.365,19.75
2016-06-06 15:35:00.109,19.67
2016-06-06 15:23:00.069,19.66
2016-06-06 15:19:22.102,19.59
2016-06-06 15:27:26.904,19.53
2016-06-06 15:18:10.074,19.48
2016-06-06 15:24:44.182,19.44
2016-06-06 15:01:00.189,19.4
2016-06-06 15:21:00.094,19.33
2016-06-06 15:01:00.270,19.17
2016-06-06 15:25:00.080,19.15
2016-06-06 15:06:15.391,19.12
2016-06-06 15:34:00.080,19.1
2016-06-06 15:35:24.579,19.07
2016-06-06 15:33:00.077,19.04
2016-06-06 15:31:00.302,18.99
2016-06-06 15:39:00.117,18.84
2016-06-06 15:30:11.569,18.63
2016-06-06 15:10:00.087,18.59
2016-06-06 15:18:10.797,18.58
2016-06-06 15:40:00.075,18.58
2016-06-06 15:14:13.491,18.3
2016-06-06 15:15:00.143,18.27
2016-06-06 15:24:00.103,18.27
2016-06-06 15:33:00.103,18.22
2016-06-06 15:18:10.049,18.18
2016-06-06 15:30:02.014,18.15
2016-06-06 15:27:24.795,18.13
2016-06-06 15:08:43.258,18.13
2016-06-06 15:00:00.093,18.08
2016-06-06 15:36:00.109,18.01
2016-06-06 15:02:05.086,18.0
2016-06-06 15:06:00.098,17.92
2016-06-06 15:02:05.109,17.92
2016-06-06 15:40:00.098,17.92
2016-06-06 15:22:04.890,17.9
2016-06-06 15:07:00.131,17.84
2016-06-06 15:24:48.152,17.66
2016-06-06 15:24:44.207,17.5
2016-06-06 15:29:00.490,17.38
2016-06-06 15:32:00.126,17.21
2016-06-06 15:11:00.114,17.13
2016-06-06 15:06:07.179,17.02
2016-06-06 15:18:10.821,16.79
2016-06-06 15:35:24.604,16.74
2016-06-06 15:06:13.177,16.71
2016-06-06 15:12:00.130,16.4
2016-06-06 15:14:02.823,16.29
2016-06-06 15:13:00.122,16.17
2016-06-06 15:16:00.084,16.11
2016-06-06 15:31:00.252,16.06
2016-06-06 15:24:48.175,16.02
2016-06-06 15:16:00.138,15.89
2016-06-06 15:08:00.131,15.86
2016-06-06 15:27:00.110,15.81
2016-06-06 15:00:00.116,15.6
2016-06-06 15:10:00.112,15.5
2016-06-06 15:05:00.129,15.48
2016-06-06 15:27:26.958,15.43
2016-06-06 15:22:04.913,15.39
2016-06-06 15:27:24.819,15.38
2016-06-06 15:37:00.136,15.37
2016-06-06 15:17:00.122,15.34
2016-06-06 15:09:00.110,15.32
2016-06-06 15:27:27.743,15.32
2016-06-06 15:28:00.121,15.26
2016-06-06 15:14:00.124,15.18
2016-06-06 15:37:00.076,15.14
2016-06-06 15:42:43.010,14.85
2016-06-06 15:14:13.514,14.39
2016-06-06 15:07:00.080,12.21
2016-06-06 15:30:01.619,12.1
2016-06-06 15:06:07.462,11.72
2016-06-06 15:32:00.081,11.68
2016-06-06 15:18:00.261,11.6
2016-06-06 15:13:00.665,11.52
2016-06-06 15:14:00.491,11.47
2016-06-06 15:13:00.142,11.25
2016-06-06 15:39:00.142,11.15
2016-06-06 15:08:00.078,11.05
2016-06-06 15:27:27.325,10.98
2016-06-06 15:17:00.077,10.75
2016-06-06 15:17:00.682,10.73
2016-06-06 15:38:00.082,10.71
2016-06-06 15:32:00.162,10.61
2016-06-06 15:27:26.888,10.61
2016-06-06 15:08:43.800,10.56
2016-06-06 15:18:00.067,10.42
2016-06-06 15:43:08.588,10.35
2016-06-06 15:14:00.272,10.28
2016-06-06 15:29:00.536,10.13
2016-06-06 15:03:01.009,10.12
2016-06-06 15:32:47.074,9.96
2016-06-06 15:17:00.142,9.73
2016-06-06 15:18:11.350,9.72
2016-06-06 15:10:00.132,9.7
2016-06-06 15:04:01.366,9.62
2016-06-06 15:04:30.826,9.58
2016-06-06 15:01:01.043,9.55
2016-06-06 15:00:00.079,9.53
2016-06-06 15:06:15.354,9.47
2016-06-06 15:37:00.429,9.45
2016-06-06 15:22:01.237,9.45
2016-06-06 15:25:00.488,9.33
2016-06-06 15:19:00.251,9.3
2016-06-06 15:07:00.268,9.22
2016-06-06 15:03:00.361,9.22
2016-06-06 15:28:00.152,9.12
2016-06-06 15:30:10.234,9.04
2016-06-06 15:06:13.766,9.0
2016-06-06 15:04:30.911,8.99
2016-06-06 15:32:47.701,8.91
2016-06-06 15:12:00.153,8.86
2016-06-06 15:08:00.404,8.85
2016-06-06 15:08:00.495,8.84
2016-06-06 15:26:00.139,8.81
2016-06-06 15:32:00.149,8.8
2016-06-06 15:30:07.702,8.79
2016-06-06 15:06:15.692,8.74
2016-06-06 15:06:07.212,8.71
2016-06-06 15:24:00.475,8.7
2016-06-06 15:12:00.075,8.69
2016-06-06 15:06:13.121,8.69
2016-06-06 15:38:05.173,8.68
2016-06-06 15:15:00.100,8.66
2016-06-06 15:37:00.271,8.62
2016-06-06 15:34:00.067,8.61
2016-06-06 15:06:15.531,8.58
2016-06-06 15:06:00.416,8.51
2016-06-06 15:07:00.441,8.5
2016-06-06 15:08:43.205,8.48
2016-06-06 15:26:00.249,8.48
2016-06-06 15:07:00.529,8.48
2016-06-06 15:30:12.133,8.46
2016-06-06 15:08:00.683,8.46
2016-06-06 15:43:09.509,8.4
2016-06-06 15:01:00.694,8.38
2016-06-06 15:37:00.523,8.38
2016-06-06 15:14:00.259,8.31
2016-06-06 15:06:00.161,8.3
2016-06-06 15:33:00.248,8.26
2016-06-06 15:14:00.146,8.26
2016-06-06 15:19:22.242,8.26
2016-06-06 15:19:00.062,8.22
2016-06-06 15:24:44.229,8.18
2016-06-06 15:04:00.826,8.18
2016-06-06 15:40:00.234,8.12
2016-06-06 15:44:00.163,8.11
2016-06-06 15:03:00.134,8.09
2016-06-06 15:43:10.026,8.08
2016-06-06 15:30:11.806,8.07
2016-06-06 15:43:08.804,8.03
2016-06-06 15:18:10.842,8.03
2016-06-06 15:24:48.895,8.02
2016-06-06 15:18:10.098,8.02
2016-06-06 15:32:47.160,8.01
2016-06-06 15:38:00.292,8.01
2016-06-06 15:35:24.988,8.01
2016-06-06 15:30:11.654,7.98
2016-06-06 15:08:43.540,7.98
2016-06-06 15:04:00.526,7.95
2016-06-06 15:10:00.242,7.94
2016-06-06 15:16:00.492,7.91
2016-06-06 15:30:09.919,7.88
2016-06-06 15:14:03.377,7.88
2016-06-06 15:06:15.341,7.88
2016-06-06 15:20:00.072,7.88
2016-06-06 15:02:05.153,7.87
2016-06-06 15:14:02.845,7.87
2016-06-06 15:30:07.511,7.87
2016-06-06 15:05:00.150,7.85
2016-06-06 15:13:00.267,7.85
2016-06-06 15:27:28.020,7.85
2016-06-06 15:14:13.643,7.82
2016-06-06 15:24:48.322,7.76
2016-06-06 15:35:24.626,7.75
2016-06-06 15:38:00.164,7.74
2016-06-06 15:24:44.570,7.74
2016-06-06 15:32:47.509,7.67
2016-06-06 15:16:00.663,7.64
2016-06-06 15:25:00.690,7.63
2016-06-06 15:30:07.239,7.61
2016-06-06 15:33:00.055,7.61
2016-06-06 15:06:07.323,7.59
2016-06-06 15:20:00.499,7.58
2016-06-06 15:18:10.953,7.57
2016-06-06 15:24:44.341,7.51
2016-06-06 15:36:00.058,7.5
2016-06-06 15:21:00.149,7.5
2016-06-06 15:08:43.394,7.48
2016-06-06 15:24:44.737,7.48
2016-06-06 15:38:05.241,7.45
2016-06-06 15:15:00.282,7.45
2016-06-06 15:32:47.061,7.44
2016-06-06 15:15:00.179,7.44
2016-06-06 15:22:05.275,7.42
2016-06-06 15:10:00.254,7.39
2016-06-06 15:27:00.231,7.37
2016-06-06 15:20:00.412,7.35
2016-06-06 15:30:07.316,7.33
2016-06-06 15:18:10.774,7.32
2016-06-06 15:27:31.763,7.29
2016-06-06 15:06:13.569,7.27
2016-06-06 15:18:00.688,7.26
2016-06-06 15:30:11.857,7.25
2016-06-06 15:30:10.353,7.25
2016-06-06 15:43:08.983,7.22
2016-06-06 15:43:08.689,7.21
2016-06-06 15:38:00.433,7.2
2016-06-06 15:19:00.154,7.2
2016-06-06 15:15:00.751,7.17
2016-06-06 15:11:00.062,7.14
2016-06-06 15:27:31.752,7.13
2016-06-06 15:19:00.141,7.13
2016-06-06 15:09:00.074,7.13
2016-06-06 15:30:12.240,7.12
2016-06-06 15:14:13.534,7.12
2016-06-06 15:06:07.138,7.11
2016-06-06 15:44:00.151,7.1
2016-06-06 15:44:00.285,7.07
2016-06-06 15:43:10.335,7.07
2016-06-06 15:43:08.677,7.07
2016-06-06 15:23:00.058,7.06
2016-06-06 15:36:00.071,7.03
2016-06-06 15:08:00.262,7.02
2016-06-06 15:39:00.474,7.01
2016-06-06 15:27:31.567,7.0
2016-06-06 15:18:00.148,6.99
2016-06-06 15:27:27.099,6.99
2016-06-06 15:04:31.022,6.98
2016-06-06 15:24:00.055,6.97
2016-06-06 15:27:27.531,6.97
2016-06-06 15:24:00.652,6.96
2016-06-06 15:06:00.260,6.92
2016-06-06 15:30:11.340,6.92
2016-06-06 15:28:00.284,6.91
2016-06-06 15:07:00.167,6.9
2016-06-06 15:29:01.286,6.9
2016-06-06 15:02:05.508,6.89
2016-06-06 15:44:00.750,6.89
2016-06-06 15:14:03.196,6.89
2016-06-06 15:38:00.306,6.89
2016-06-06 15:31:00.328,6.88
2016-06-06 15:43:10.121,6.85
2016-06-06 15:03:00.742,6.83
2016-06-06 15:40:00.247,6.83
2016-06-06 15:27:00.058,6.82
2016-06-06 15:14:02.973,6.8
2016-06-06 15:43:09.860,6.79
2016-06-06 15:35:24.640,6.79
2016-06-06 15:43:09.740,6.78
2016-06-06 15:16:00.071,6.76
2016-06-06 15:06:15.424,6.75
2016-06-06 15:30:11.668,6.74
2016-06-06 15:43:08.818,6.71
2016-06-06 15:08:00.163,6.7
2016-06-06 15:27:27.086,6.69
2016-06-06 15:38:00.510,6.68
2016-06-06 15:24:00.389,6.66
2016-06-06 15:06:13.209,6.66
2016-06-06 15:12:00.406,6.64
2016-06-06 15:39:00.156,6.63
2016-06-06 15:32:00.068,6.63
2016-06-06 15:43:08.603,6.61
2016-06-06 15:27:27.864,6.61
2016-06-06 15:06:00.073,6.59
2016-06-06 15:24:48.222,6.59
2016-06-06 15:04:00.539,6.58
2016-06-06 15:26:00.688,6.56
2016-06-06 15:05:00.077,6.55
2016-06-06 15:34:00.699,6.55
2016-06-06 15:22:01.750,6.53
2016-06-06 15:21:00.267,6.51
2016-06-06 15:22:01.508,6.5
2016-06-06 15:09:00.132,6.49
2016-06-06 15:43:09.085,6.49
2016-06-06 15:31:00.339,6.49
2016-06-06 15:18:10.787,6.48
2016-06-06 15:40:00.134,6.48
2016-06-06 15:27:00.481,6.47
2016-06-06 15:42:41.642,8.23
2016-06-06 15:32:47.148,6.45
2016-06-06 15:44:00.542,6.42
2016-06-06 15:30:08.128,6.41
2016-06-06 15:29:00.641,6.4
2016-06-06 15:27:28.115,6.38
2016-06-06 15:36:00.473,6.37
2016-06-06 15:44:00.450,6.37
2016-06-06 15:29:00.221,6.37
2016-06-06 15:43:09.664,6.36
2016-06-06 15:22:01.663,6.36
2016-06-06 15:44:00.068,6.36
2016-06-06 15:27:27.772,6.33
2016-06-06 15:43:09.752,6.32
2016-06-06 15:35:00.071,6.32
2016-06-06 15:06:15.982,6.31
2016-06-06 15:19:22.655,6.31
2016-06-06 15:01:01.255,6.31
2016-06-06 15:06:07.740,6.28
2016-06-06 15:18:10.205,6.28
2016-06-06 15:12:00.659,6.27
2016-06-06 15:13:00.082,6.26
2016-06-06 15:11:00.284,6.25
2016-06-06 15:17:00.064,6.25
2016-06-06 15:35:00.599,6.25
2016-06-06 15:27:00.072,6.25
2016-06-06 15:27:32.176,6.24
2016-06-06 15:01:00.087,6.23
2016-06-06 15:14:14.044,6.23
2016-06-06 15:22:05.042,6.22
2016-06-06 15:27:26.877,6.22
2016-06-06 15:15:00.436,6.18
2016-06-06 15:07:00.095,6.18
2016-06-06 15:06:07.126,6.18
2016-06-06 15:22:04.933,6.17
2016-06-06 15:06:07.312,6.17
2016-06-06 15:06:00.272,6.16
2016-06-06 15:22:00.701,6.15
2016-06-06 15:44:00.080,6.15
2016-06-06 15:14:00.677,6.14
2016-06-06 15:14:13.467,6.14
2016-06-06 15:28:00.069,6.14
2016-06-06 15:14:02.957,6.14
2016-06-06 15:24:00.235,6.14
2016-06-06 15:14:13.480,6.13
2016-06-06 15:17:00.156,6.12
2016-06-06 15:04:00.316,6.12
2016-06-06 15:43:09.675,6.1
2016-06-06 15:06:07.566,6.1
2016-06-06 15:08:43.294,6.09
2016-06-06 15:16:00.168,6.08
2016-06-06 15:22:05.458,6.08
2016-06-06 15:24:48.470,6.08
2016-06-06 15:33:00.236,6.07
2016-06-06 15:44:00.297,6.07
2016-06-06 15:06:07.201,6.07
2016-06-06 15:14:00.410,6.05
2016-06-06 15:26:00.406,6.05
2016-06-06 15:24:44.353,6.04
2016-06-06 15:32:47.267,6.03
2016-06-06 15:19:00.669,6.02
2016-06-06 15:35:24.557,6.02
2016-06-06 15:04:00.187,6.01
2016-06-06 15:18:00.055,5.99
2016-06-06 15:20:00.158,5.98
2016-06-06 15:09:00.628,5.97
2016-06-06 15:43:09.873,5.97
2016-06-06 15:38:00.682,5.97
2016-06-06 15:25:00.254,5.97
2016-06-06 15:18:00.137,5.96
2016-06-06 15:30:09.742,5.96
2016-06-06 15:22:01.519,5.95
2016-06-06 15:18:10.444,5.92
2016-06-06 15:28:00.504,5.91
2016-06-06 15:12:00.276,5.9
2016-06-06 15:19:22.065,5.89
2016-06-06 15:26:00.060,5.88
2016-06-06 15:18:10.216,5.87
2016-06-06 15:15:00.079,5.87
2016-06-06 15:12:00.485,5.86
2016-06-06 15:05:00.421,5.86
2016-06-06 15:10:00.147,5.86
2016-06-06 15:33:00.628,5.85
2016-06-06 15:18:10.966,5.84
2016-06-06 15:27:24.773,5.84
2016-06-06 15:38:05.582,5.84
2016-06-06 15:04:00.359,5.84
2016-06-06 15:20:00.678,5.83
2016-06-06 15:18:10.637,5.82
